zeit,coin,markt,mid,spread_bp,slip180_bp,slip500_bp,slip1000_bp,tiefe_usd,funding_h_pct,roundtrip_bp
2026-09-03 23:15,DOGE,DOGE,0.088942,0.675,0.337,0.45,0.45,88818,0.00125,13.17
2026-09-03 23:15,SHIB,kSHIB,0.005452,3.668,1.834,3.668,3.668,149547,0.00125,16.17
2026-09-03 23:15,PEPE,kPEPE,0.0037705,2.652,1.326,1.326,1.326,664153,0.003075,20.26
2026-09-03 23:15,WIF,WIF,0.217475,2.299,1.15,2.989,4.368,25698,0.00125,14.8
2026-09-03 23:15,BONK,kBONK,0.0031904999999999998,3.134,1.567,4.701,4.701,132978,0.00125,15.63
2026-09-03 23:15,TRUMP,TRUMP,2.38895,0.419,0.209,1.465,2.302,62171,0.00125,12.92
2026-09-03 23:20,BTC,BTC,81591.5,0.123,0.061,0.061,0.061,5986294,1.6e-05,9.17
2026-09-03 23:20,ETH,ETH,2511.25,0.398,0.199,0.199,0.199,8597618,0.00125,12.9
2026-09-03 23:20,SOL,SOL,105.375,0.949,0.474,0.474,0.474,4040708,0.00125,13.45
2026-09-03 23:20,XRP,XRP,1.47215,0.679,0.34,0.34,0.34,1336357,0.00125,13.18
2026-09-03 23:20,AVAX,AVAX,7.54565,0.133,0.066,0.066,0.066,62407,0.00125,12.63
2026-09-03 23:20,LINK,LINK,11.9205,0.839,0.419,0.419,0.419,461158,0.004934,23.66
2026-09-03 23:20,LTC,LTC,51.810500000000005,0.965,0.483,0.676,0.676,48337,0.00125,13.47
2026-09-03 23:20,ADA,ADA,0.224375,1.337,0.669,0.669,1.114,92654,0.00125,13.84
2026-09-03 23:20,DOT,DOT,0.8992100000000001,0.89,0.445,0.445,0.445,35661,0.00125,13.39
2026-09-03 23:20,UNI,UNI,6.4193,3.116,1.558,1.558,2.337,34093,0.00125,15.62
2026-09-03 23:20,AAVE,AAVE,134.985,0.741,0.37,0.37,0.37,208119,0.00125,13.24
2026-09-03 23:20,ARB,ARB,0.141515,0.707,0.353,1.06,2.473,123434,0.00125,13.21
2026-09-03 23:20,POL,POL,0.095066,2.104,1.052,1.157,2.63,9855,0.00125,14.6
2026-09-03 23:20,RENDER,RENDER,1.48725,6.051,3.026,3.026,5.043,33101,0.00125,18.55
2026-09-03 23:20,DOGE,DOGE,0.0889775,1.011,0.506,0.506,0.506,69774,0.00125,13.51
2026-09-03 23:20,SHIB,kSHIB,0.0054555,1.833,0.917,4.583,4.583,165707,0.00125,14.33
2026-09-03 23:20,PEPE,kPEPE,0.0037825000000000003,2.644,1.322,1.322,1.322,580159,0.003266,20.79
2026-09-03 23:20,WIF,WIF,0.217665,5.054,3.446,3.905,5.743,28564,0.00125,19.39
2026-09-03 23:20,BONK,kBONK,0.0031915,3.133,1.567,4.7,4.7,161467,0.00125,15.63
2026-09-03 23:20,TRUMP,TRUMP,2.39055,2.092,1.046,1.464,1.464,28785,0.00125,14.59
2026-09-03 23:25,BTC,BTC,81499.5,0.123,0.061,0.061,0.061,3435144,8.2e-05,9.35
2026-09-03 23:25,ETH,ETH,2507.45,0.399,0.199,0.199,0.199,7795456,0.00125,12.9
2026-09-03 23:25,SOL,SOL,105.045,0.952,0.476,0.476,0.476,3906220,0.00125,13.45
2026-09-03 23:25,XRP,XRP,1.4656500000000001,0.682,0.341,0.341,0.341,1268298,0.00125,13.18
2026-09-03 23:25,AVAX,AVAX,7.5331,0.796,0.398,0.398,0.398,48704,0.00125,13.3
2026-09-03 23:25,LINK,LINK,11.904499999999999,0.84,0.42,0.42,0.42,300935,0.004954,23.71
2026-09-03 23:25,LTC,LTC,51.691500000000005,0.967,0.484,0.484,1.064,70469,0.00125,13.47
2026-09-03 23:25,ADA,ADA,0.22345500000000001,1.343,0.671,1.119,1.119,169770,0.00125,13.84
2026-09-03 23:25,DOT,DOT,0.8961600000000001,1.562,0.781,0.781,0.781,35399,0.00125,14.06
2026-09-03 23:25,UNI,UNI,6.4073,0.936,1.717,1.873,3.121,23381,0.00125,15.93
2026-09-03 23:25,AAVE,AAVE,134.655,0.743,0.371,0.371,0.371,359597,0.00125,13.24
2026-09-03 23:25,ARB,ARB,0.14109,2.835,3.544,3.544,4.253,76005,0.00125,19.59
2026-09-03 23:25,POL,POL,0.094919,2.107,1.054,1.159,2.212,6821,0.00125,14.61
2026-09-03 23:25,RENDER,RENDER,1.4828999999999999,6.744,3.372,4.046,4.046,15902,0.00125,19.24
2026-09-03 23:25,DOGE,DOGE,0.0887015,0.564,0.282,0.282,0.395,70913,0.00125,13.06
2026-09-03 23:25,SHIB,kSHIB,0.0054415,1.838,0.919,0.919,0.919,149821,0.00125,14.34
2026-09-03 23:25,PEPE,kPEPE,0.0037685,2.654,1.327,1.327,1.327,717208,0.002756,19.37
2026-09-03 23:25,WIF,WIF,0.216475,3.234,1.617,2.079,2.079,29767,0.00125,15.73
2026-09-03 23:25,BONK,kBONK,0.0031825,3.142,1.571,4.713,4.713,215923,0.00125,15.64
2026-09-03 23:25,TRUMP,TRUMP,2.3766,1.683,0.842,0.842,2.104,119630,0.00125,14.18
2026-09-03 23:30,BTC,BTC,81880.5,0.122,0.061,0.061,0.061,6187485,0.000283,9.91
2026-09-03 23:30,ETH,ETH,2514.1499999999996,0.398,0.199,0.199,0.597,7929299,0.00125,12.9
2026-09-03 23:30,SOL,SOL,105.315,0.95,0.475,0.475,0.475,5445271,0.00125,13.45
2026-09-03 23:30,XRP,XRP,1.4722499999999998,0.679,0.34,0.34,0.34,1594897,0.00125,13.18
2026-09-03 23:30,AVAX,AVAX,7.551399999999999,0.53,0.265,0.265,0.662,39923,0.00125,13.03
2026-09-03 23:30,LINK,LINK,11.9235,0.839,0.419,0.419,0.419,416911,0.004969,23.75
2026-09-03 23:30,LTC,LTC,51.809,0.772,0.386,1.158,1.158,57544,0.00125,13.27
2026-09-03 23:30,ADA,ADA,0.22416,1.784,0.892,0.892,1.338,153382,0.00125,14.28
2026-09-03 23:30,DOT,DOT,0.899615,4.78,2.39,2.501,2.501,20491,0.00125,17.28
2026-09-03 23:30,UNI,UNI,6.50595,4.457,5.149,11.451,12.373,53643,0.00125,22.8
2026-09-03 23:30,AAVE,AAVE,135.20499999999998,0.74,3.328,3.328,3.328,335910,0.00125,19.16
2026-09-03 23:30,ARB,ARB,0.14191,4.228,2.114,2.819,3.523,67764,0.00125,16.73
2026-09-03 23:30,POL,POL,0.09518499999999999,1.471,0.735,1.051,2.416,6270,0.00125,13.97
2026-09-03 23:30,RENDER,RENDER,1.4868999999999999,5.38,2.69,4.708,5.38,27729,0.00125,17.88
2026-09-03 23:30,DOGE,DOGE,0.0890165,0.562,0.281,0.618,0.618,83022,0.00125,13.06
2026-09-03 23:30,SHIB,kSHIB,0.0054535,1.834,0.917,2.751,4.584,169050,0.00125,14.33
2026-09-03 23:30,PEPE,kPEPE,0.003789,5.278,2.639,2.639,2.639,489790,0.002514,21.32
2026-09-03 23:30,WIF,WIF,0.217165,3.223,1.612,2.072,3.914,29518,0.00125,15.72
2026-09-03 23:30,BONK,kBONK,0.0031935,3.131,1.566,1.566,1.566,196638,0.00125,15.63
2026-09-03 23:30,TRUMP,TRUMP,2.39055,0.418,2.301,3.974,3.974,97666,0.00125,17.1
2026-09-03 23:35,BTC,BTC,81867.5,0.122,0.061,0.061,0.061,3470105,0.000423,10.31
2026-09-03 23:35,ETH,ETH,2518.55,0.397,0.199,0.199,0.199,5617617,0.00125,12.9
2026-09-03 23:35,SOL,SOL,105.35499999999999,0.949,0.475,0.475,0.475,2752732,0.00125,13.45
2026-09-03 23:35,XRP,XRP,1.4734500000000001,0.679,0.339,0.339,0.339,1474882,0.00125,13.18
2026-09-03 23:35,AVAX,AVAX,7.5596,0.529,0.265,0.265,0.265,87311,0.00125,13.03
2026-09-03 23:35,LINK,LINK,11.9495,0.837,0.418,0.418,0.418,193351,0.004827,23.35
2026-09-03 23:35,LTC,LTC,51.7765,1.352,0.676,0.869,0.869,64156,0.00125,13.85
2026-09-03 23:35,ADA,ADA,0.224365,0.446,0.223,0.223,1.114,80439,0.00125,12.95
2026-09-03 23:35,DOT,DOT,0.898895,1.891,0.946,1.057,1.168,25939,0.00125,14.39
2026-09-03 23:35,UNI,UNI,6.408950000000001,7.646,3.823,3.823,5.227,62386,0.00125,20.15
2026-09-03 23:35,AAVE,AAVE,135.26,1.479,0.739,0.739,1.479,135535,0.00125,13.98
2026-09-03 23:35,ARB,ARB,0.14249,4.211,2.105,2.105,4.913,54777,0.00125,16.71
2026-09-03 23:35,POL,POL,0.0952195,2.205,1.628,1.628,1.943,7111,0.00125,15.76
2026-09-03 23:35,RENDER,RENDER,1.48695,6.053,3.026,3.699,3.699,29823,0.00125,18.55
2026-09-03 23:35,DOGE,DOGE,0.0891165,0.337,0.168,0.168,0.168,109926,0.00125,12.84
2026-09-03 23:35,SHIB,kSHIB,0.005454499999999999,1.833,2.75,4.583,6.417,129791,0.00125,18.0
2026-09-03 23:35,PEPE,kPEPE,0.0037995,2.632,1.316,1.316,1.316,714578,0.002094,17.49
2026-09-03 23:35,WIF,WIF,0.217915,2.294,1.147,3.442,4.359,34519,0.00125,14.79
2026-09-03 23:35,BONK,kBONK,0.003195,6.26,3.13,3.13,3.13,218377,0.00125,18.76
2026-09-03 23:35,TRUMP,TRUMP,2.4021,7.493,3.747,3.747,3.747,68669,0.00125,19.99
2026-09-03 23:40,BTC,BTC,81579.5,0.123,0.061,0.061,0.061,3628476,0.000458,10.4
2026-09-03 23:40,ETH,ETH,2511.1499999999996,0.398,0.199,0.199,0.199,12520251,0.00125,12.9
2026-09-03 23:40,SOL,SOL,104.965,0.953,0.476,0.476,0.476,4833998,0.00125,13.45
2026-09-03 23:40,XRP,XRP,1.46495,0.683,0.341,0.341,0.341,1271008,0.00125,13.18
2026-09-03 23:40,AVAX,AVAX,7.5366,0.531,0.265,0.265,1.46,73337,0.00125,13.03
2026-09-03 23:40,LINK,LINK,11.908999999999999,1.679,0.84,0.84,0.84,248957,0.004619,23.61
2026-09-03 23:40,LTC,LTC,51.632000000000005,0.387,0.194,0.387,0.387,70793,0.00125,12.89
2026-09-03 23:40,ADA,ADA,0.223175,0.448,0.224,0.672,0.672,136524,0.00125,12.95
2026-09-03 23:40,DOT,DOT,0.89592,2.232,1.116,1.228,1.897,28103,0.00125,14.73
2026-09-03 23:40,UNI,UNI,6.36085,0.157,0.079,0.079,0.079,39284,0.00125,12.66
2026-09-03 23:40,AAVE,AAVE,134.565,3.716,1.858,1.858,1.858,190503,0.00125,16.22
2026-09-03 23:40,ARB,ARB,0.14279999999999998,2.801,1.401,2.101,2.101,81728,0.00125,15.3
2026-09-03 23:40,POL,POL,0.095044,2.946,1.473,2.736,3.683,8438,0.00125,15.45
2026-09-03 23:40,RENDER,RENDER,1.48095,6.077,3.039,3.714,3.714,15795,0.00125,18.58
2026-09-03 23:40,DOGE,DOGE,0.0885615,0.79,0.395,0.508,0.508,76696,0.00125,13.29
2026-09-03 23:40,SHIB,kSHIB,0.005445,3.673,1.837,1.837,1.837,149204,0.00125,16.17
2026-09-03 23:40,PEPE,kPEPE,0.0037685,2.654,1.327,1.327,1.327,535834,0.001568,16.04
2026-09-03 23:40,WIF,WIF,0.21724,0.921,0.46,0.921,0.921,31403,0.00125,13.42
2026-09-03 23:40,BONK,kBONK,0.0031805,3.144,1.572,1.572,1.572,191526,0.00125,15.64
2026-09-03 23:40,TRUMP,TRUMP,2.3843,1.678,0.839,1.258,2.516,30491,0.00125,14.18
2026-09-03 23:45,BTC,BTC,81474.5,0.123,0.061,0.061,0.061,4740707,0.000498,10.52
2026-09-03 23:45,ETH,ETH,2508.8500000000004,0.399,0.199,0.199,0.199,7586334,0.00125,12.9
2026-09-03 23:45,SOL,SOL,104.935,0.953,0.476,0.476,0.476,3514272,0.00125,13.45
2026-09-03 23:45,XRP,XRP,1.46795,0.681,0.341,0.341,0.341,1330235,0.00125,13.18
2026-09-03 23:45,AVAX,AVAX,7.5413499999999996,1.193,0.597,0.597,0.597,83867,0.00125,13.69
2026-09-03 23:45,LINK,LINK,11.912500000000001,0.839,0.42,1.259,1.259,263658,0.004612,22.75
2026-09-03 23:45,LTC,LTC,51.605000000000004,0.775,0.388,0.388,0.581,71454,0.00125,13.28
2026-09-03 23:45,ADA,ADA,0.223545,1.342,0.671,0.671,1.566,92651,0.00125,13.84
2026-09-03 23:45,DOT,DOT,0.8966050000000001,2.119,1.06,1.171,1.283,23123,0.00125,14.62
2026-09-03 23:45,UNI,UNI,6.4086,0.936,0.468,0.468,0.936,24728,0.00125,13.44
2026-09-03 23:45,AAVE,AAVE,134.66500000000002,2.228,1.114,1.114,1.114,371574,0.00125,14.73
2026-09-03 23:45,ARB,ARB,0.142735,0.701,0.35,0.35,0.35,41814,0.00125,13.2
2026-09-03 23:45,POL,POL,0.094753,0.844,0.422,1.161,1.689,7850,0.00125,13.34
2026-09-03 23:45,RENDER,RENDER,1.48075,7.429,3.714,4.39,5.74,15962,0.00125,19.93
2026-09-03 23:45,DOGE,DOGE,0.0884655,0.113,0.057,0.057,0.057,38368,0.00125,12.61
2026-09-03 23:45,SHIB,kSHIB,0.0054395,1.838,0.919,0.919,0.919,167174,0.00125,14.34
2026-09-03 23:45,PEPE,kPEPE,0.003783,5.287,2.643,2.643,2.643,580044,0.001654,18.92
2026-09-03 23:45,WIF,WIF,0.21673,2.768,1.384,1.846,2.307,27506,0.00125,15.27
2026-09-03 23:45,BONK,kBONK,0.0031715,3.153,1.577,1.577,1.577,176187,0.00125,15.65
2026-09-03 23:45,TRUMP,TRUMP,2.3823,0.84,0.42,0.84,0.84,61632,0.00125,13.34
2026-09-03 23:50,BTC,BTC,81623.5,0.123,0.061,0.061,0.061,4746332,0.000577,10.74
2026-09-03 23:50,ETH,ETH,2513.95,0.398,0.199,0.199,0.199,9320194,0.00125,12.9
2026-09-03 23:50,SOL,SOL,105.045,0.952,0.476,0.476,0.476,4096769,0.00125,13.45
2026-09-03 23:50,XRP,XRP,1.46875,0.681,0.34,0.34,0.34,1398646,0.00125,13.18
2026-09-03 23:50,AVAX,AVAX,7.54575,1.193,0.596,0.596,0.596,53759,0.00125,13.69
2026-09-03 23:50,LINK,LINK,11.936499999999999,0.838,1.257,1.257,1.257,264963,0.004599,24.39
2026-09-03 23:50,LTC,LTC,51.7735,0.966,0.483,0.676,0.676,89551,0.00125,13.47
2026-09-03 23:50,ADA,ADA,0.22366000000000003,3.577,1.788,1.788,1.788,162618,0.00125,16.08
2026-09-03 23:50,DOT,DOT,0.896865,1.226,0.613,0.725,0.948,22569,0.00125,13.73
2026-09-03 23:50,UNI,UNI,6.401,1.25,0.625,0.781,0.781,30972,0.00125,13.75
2026-09-03 23:50,AAVE,AAVE,134.965,0.741,0.37,0.37,1.111,214295,0.00125,13.24
2026-09-03 23:50,ARB,ARB,0.142455,0.702,0.351,0.351,0.351,75972,0.00125,13.2
2026-09-03 23:50,POL,POL,0.0948505,2.636,1.318,2.583,2.794,7272,0.00125,15.14
2026-09-03 23:50,RENDER,RENDER,1.4804,5.404,2.702,3.377,4.728,29657,0.00125,17.9
2026-09-03 23:50,DOGE,DOGE,0.088611,0.451,0.226,0.451,0.451,38500,0.00125,12.95
2026-09-03 23:50,SHIB,kSHIB,0.0054465,1.836,0.918,0.918,0.918,154650,0.00125,14.34
2026-09-03 23:50,PEPE,kPEPE,0.0037805,2.645,1.323,1.323,1.323,598923,0.001593,16.11
2026-09-03 23:50,WIF,WIF,0.21689,1.844,2.766,2.766,4.611,19245,0.00125,18.03
2026-09-03 23:50,BONK,kBONK,0.003176,6.297,3.149,3.149,3.149,206520,0.00125,18.8
2026-09-03 23:50,TRUMP,TRUMP,2.3895999999999997,0.837,0.418,0.418,0.418,117358,0.00125,13.34
2026-09-03 23:55,BTC,BTC,81613.5,0.123,0.061,0.061,0.061,4317979,0.00069,11.06
2026-09-03 23:55,ETH,ETH,2513.8500000000004,0.398,0.199,0.199,0.199,13754511,0.00125,12.9
2026-09-03 23:55,SOL,SOL,105.245,0.95,0.475,0.475,0.475,5414250,0.00125,13.45
2026-09-03 23:55,XRP,XRP,1.4680499999999999,0.681,0.341,0.341,0.341,1481002,0.00125,13.18
2026-09-03 23:55,AVAX,AVAX,7.54995,0.927,0.464,0.596,0.596,78106,0.00125,13.43
2026-09-03 23:55,LINK,LINK,11.9545,0.837,0.418,0.418,0.418,306006,0.004656,22.87
2026-09-03 23:55,LTC,LTC,51.763999999999996,0.386,0.193,0.386,0.386,65649,0.00125,12.89
2026-09-03 23:55,ADA,ADA,0.223855,0.447,0.223,0.223,0.67,96404,0.00125,12.95
2026-09-03 23:55,DOT,DOT,0.89805,1.336,0.668,0.779,0.779,40706,0.00125,13.84
2026-09-03 23:55,UNI,UNI,6.37885,0.47,0.235,0.235,0.392,19191,0.00125,12.97
2026-09-03 23:55,AAVE,AAVE,134.82999999999998,1.483,0.742,0.742,0.742,189965,0.00125,13.98
2026-09-03 23:55,ARB,ARB,0.14299499999999998,2.098,1.748,1.748,1.748,53479,0.00125,16.0
2026-09-03 23:55,POL,POL,0.0947625,1.372,0.686,0.686,2.163,8998,0.00125,13.87
2026-09-03 23:55,RENDER,RENDER,1.4830999999999999,4.046,2.023,2.697,2.697,25388,0.00125,16.55
2026-09-03 23:55,DOGE,DOGE,0.0885555,0.113,0.056,0.621,0.734,56151,0.00125,12.61
2026-09-03 23:55,SHIB,kSHIB,0.0054494999999999995,1.835,0.918,0.918,0.918,152058,0.00125,14.34
2026-09-03 23:55,PEPE,kPEPE,0.0037715,2.651,1.326,1.326,1.326,777010,0.001449,15.71
2026-09-03 23:55,WIF,WIF,0.21714499999999998,1.382,2.993,2.993,2.993,31571,0.00125,18.49
2026-09-03 23:55,BONK,kBONK,0.003173,6.303,3.152,3.152,3.152,241580,0.00125,18.8
2026-09-03 23:55,TRUMP,TRUMP,2.3865,0.838,0.838,1.676,2.514,82756,0.00125,14.18
2026-09-04 00:00,BTC,BTC,81490.5,0.123,0.061,0.061,0.061,2228341,0.001036,12.02
2026-09-04 00:00,ETH,ETH,2510.1499999999996,0.398,0.199,0.199,0.199,9021956,0.00125,12.9
2026-09-04 00:00,SOL,SOL,105.17500000000001,0.951,0.475,0.475,0.475,4675827,0.00125,13.45
2026-09-04 00:00,XRP,XRP,1.46395,0.683,0.342,0.342,0.342,2060602,0.00125,13.18
2026-09-04 00:00,AVAX,AVAX,7.5441,1.326,0.663,0.663,0.795,81210,0.00125,13.83
2026-09-04 00:00,LINK,LINK,11.943999999999999,1.674,0.837,0.837,0.837,303873,0.00462,23.61
2026-09-04 00:00,LTC,LTC,51.676,0.774,0.387,0.581,0.581,53847,0.00125,13.27
2026-09-04 00:00,ADA,ADA,0.223385,1.343,0.671,1.119,1.567,158245,0.00125,13.84
2026-09-04 00:00,DOT,DOT,0.89444,2.012,1.006,1.118,1.118,22127,0.00125,14.51
2026-09-04 00:00,UNI,UNI,6.37605,0.157,0.078,0.078,0.078,32565,0.00125,12.66
2026-09-04 00:00,AAVE,AAVE,134.67000000000002,1.485,0.743,0.743,0.743,209237,0.00125,13.99
2026-09-04 00:00,ARB,ARB,0.138085,5.069,2.535,3.259,3.259,73796,-0.00075,14.07
2026-09-04 00:00,POL,POL,0.0947385,3.061,1.531,2.375,3.325,7986,-0.000375,12.06
2026-09-04 00:00,RENDER,RENDER,1.48085,7.428,3.714,4.389,4.389,14362,0.00125,19.93
2026-09-04 00:00,DOGE,DOGE,0.088307,0.679,0.34,0.34,0.34,133564,0.00125,13.18
2026-09-04 00:00,SHIB,kSHIB,0.0054405,1.838,0.919,0.919,2.757,148581,0.002085,16.67
2026-09-04 00:00,PEPE,kPEPE,0.0037605,2.659,1.33,1.33,1.33,571087,0.00125,15.16
2026-09-04 00:00,WIF,WIF,0.21675,1.845,1.845,1.845,3.691,26196,0.00125,16.19
2026-09-04 00:00,BONK,kBONK,0.003171,6.307,3.154,6.307,6.307,180743,0.003121,24.05
2026-09-04 00:00,TRUMP,TRUMP,2.3766,3.366,1.683,1.683,1.683,97740,0.00125,15.87
2026-09-04 00:05,BTC,BTC,81513.5,0.123,0.061,0.061,0.061,3881530,0.000384,10.2
2026-09-04 00:05,ETH,ETH,2510.3500000000004,0.398,0.199,0.199,0.199,12864841,0.00125,12.9
2026-09-04 00:05,SOL,SOL,105.055,0.952,0.476,0.476,0.476,5703002,0.00125,13.45
2026-09-04 00:05,XRP,XRP,1.46265,0.684,0.342,0.342,0.342,1538453,0.00125,13.18
2026-09-04 00:05,AVAX,AVAX,7.543200000000001,1.591,0.795,0.795,1.061,60474,0.00125,14.09
2026-09-04 00:05,LINK,LINK,11.943000000000001,1.675,0.837,0.837,0.837,266885,0.004729,23.92
2026-09-04 00:05,LTC,LTC,51.662499999999994,0.194,0.097,0.097,0.097,93047,0.00125,12.69
2026-09-04 00:05,ADA,ADA,0.223155,1.344,0.672,0.672,1.12,97973,0.00125,13.84
2026-09-04 00:05,DOT,DOT,0.8912800000000001,1.346,0.673,0.673,0.673,29241,0.00125,13.85
2026-09-04 00:05,UNI,UNI,6.404999999999999,1.561,0.781,1.249,2.03,34246,0.00125,14.06
2026-09-04 00:05,AAVE,AAVE,134.74,1.484,0.742,0.742,1.484,209598,0.00125,13.98
2026-09-04 00:05,ARB,ARB,0.13813999999999999,2.896,1.448,1.448,1.448,110015,0.00125,15.4
2026-09-04 00:05,POL,POL,0.094576,2.115,1.057,1.375,2.326,8172,0.000781,13.3
2026-09-04 00:05,RENDER,RENDER,1.4823,6.746,3.373,4.048,4.048,13033,0.00125,19.25
2026-09-04 00:05,DOGE,DOGE,0.088137,0.454,0.227,0.227,0.227,134912,0.00125,12.95
2026-09-04 00:05,SHIB,kSHIB,0.005434,3.681,1.84,1.84,3.681,136601,0.00125,16.18
2026-09-04 00:05,PEPE,kPEPE,0.0037445,2.671,1.335,1.335,1.335,559951,0.00125,15.17
2026-09-04 00:05,WIF,WIF,0.21664,2.77,1.385,1.846,2.308,27926,0.00125,15.27
2026-09-04 00:05,BONK,kBONK,0.0031650000000000003,6.319,3.16,3.16,3.16,196470,0.001538,19.63
2026-09-04 00:05,TRUMP,TRUMP,2.37645,1.262,0.631,0.631,0.631,60499,0.00125,13.76
2026-09-04 00:10,BTC,BTC,81386.5,0.123,0.061,0.061,0.061,2414329,0.000134,9.5
2026-09-04 00:10,ETH,ETH,2506.55,0.399,0.199,0.199,0.199,7637903,0.00125,12.9
2026-09-04 00:10,SOL,SOL,104.86500000000001,0.954,0.477,0.477,0.477,4235718,0.00125,13.45
2026-09-04 00:10,XRP,XRP,1.4577499999999999,0.686,0.343,0.343,0.343,1522276,0.00125,13.19
2026-09-04 00:10,AVAX,AVAX,7.53795,1.459,0.73,0.862,0.862,70430,0.00125,13.96
2026-09-04 00:10,LINK,LINK,11.918,1.678,0.839,0.839,0.839,269932,0.004238,22.55
2026-09-04 00:10,LTC,LTC,51.5075,0.194,0.097,0.097,0.874,59329,0.00125,12.69
2026-09-04 00:10,ADA,ADA,0.222155,2.251,1.125,1.125,1.125,128583,0.00125,14.75
2026-09-04 00:10,DOT,DOT,0.8903300000000001,1.572,0.786,0.786,1.235,41487,0.00125,14.07
2026-09-04 00:10,UNI,UNI,6.39925,0.156,0.078,0.234,0.859,21255,0.00125,12.66
2026-09-04 00:10,AAVE,AAVE,134.43,1.488,0.744,0.744,1.488,217642,0.00125,13.99
2026-09-04 00:10,ARB,ARB,0.138655,2.164,2.524,3.967,4.688,79320,0.00125,17.55
2026-09-04 00:10,POL,POL,0.094706,2.323,1.161,1.584,1.795,9280,0.00125,14.82
2026-09-04 00:10,RENDER,RENDER,1.4788999999999999,8.114,4.057,4.057,4.057,25873,0.00125,20.61
2026-09-04 00:10,DOGE,DOGE,0.08794550000000001,0.796,0.398,0.512,0.512,149199,0.00125,13.3
2026-09-04 00:10,SHIB,kSHIB,0.0054234999999999995,1.844,0.922,0.922,0.922,148590,0.00125,14.34
2026-09-04 00:10,PEPE,kPEPE,0.0037335,2.678,1.339,1.339,1.339,840918,0.00125,15.18
2026-09-04 00:10,WIF,WIF,0.21579500000000001,2.317,1.159,2.085,2.549,31889,0.00125,14.82
2026-09-04 00:10,BONK,kBONK,0.0031520000000000003,6.345,3.173,3.173,3.173,185130,0.00125,18.85
2026-09-04 00:10,TRUMP,TRUMP,2.3789,0.841,0.42,1.261,1.681,83843,0.00125,13.34
2026-09-04 00:15,BTC,BTC,81329.5,0.123,0.061,0.061,0.061,3109518,-0.00011,9.12
2026-09-04 00:15,ETH,ETH,2503.1499999999996,0.399,0.2,0.2,0.2,7364593,0.00125,12.9
2026-09-04 00:15,SOL,SOL,104.88499999999999,0.953,0.477,0.477,0.477,4653194,0.00125,13.45
2026-09-04 00:15,XRP,XRP,1.4576500000000001,0.686,0.343,0.343,0.343,1583343,0.00125,13.19
2026-09-04 00:15,AVAX,AVAX,7.53495,1.194,0.597,0.597,1.792,70790,0.00125,13.69
2026-09-04 00:15,LINK,LINK,11.9115,0.84,2.099,2.099,2.099,396853,0.003948,24.25
2026-09-04 00:15,LTC,LTC,51.5195,1.747,0.873,1.65,1.65,73783,0.00125,14.25
2026-09-04 00:15,ADA,ADA,0.221825,3.156,1.578,1.578,1.578,80088,0.00125,15.66
2026-09-04 00:15,DOT,DOT,0.891515,1.907,0.953,1.066,1.402,35155,0.00125,14.41
2026-09-04 00:15,UNI,UNI,6.40205,1.718,0.859,0.859,1.796,22013,0.00125,14.22
2026-09-04 00:15,AAVE,AAVE,134.325,2.233,1.117,1.117,1.117,331572,0.00125,14.73
2026-09-04 00:15,ARB,ARB,0.138695,2.163,1.082,1.803,2.524,84358,0.00125,14.66
2026-09-04 00:15,POL,POL,0.0944795,2.434,1.217,1.746,1.852,7549,0.001041,14.35
2026-09-04 00:15,RENDER,RENDER,1.4798,4.055,2.027,5.406,6.082,31517,0.00125,16.55
2026-09-04 00:15,DOGE,DOGE,0.0878565,0.114,0.057,0.057,0.057,59709,0.00125,12.61
2026-09-04 00:15,SHIB,kSHIB,0.005419500000000001,1.845,2.768,2.768,2.768,151757,0.00125,18.04
2026-09-04 00:15,PEPE,kPEPE,0.0037275,2.683,1.341,4.024,4.024,942222,0.00125,15.18
2026-09-04 00:15,WIF,WIF,0.215195,0.465,1.626,3.021,4.879,25461,0.00125,15.75
2026-09-04 00:15,BONK,kBONK,0.003151,6.347,3.174,3.174,3.174,160264,0.00125,18.85
2026-09-04 00:15,TRUMP,TRUMP,2.3818,1.679,0.84,1.679,2.099,81706,0.00125,14.18
2026-09-04 00:20,BTC,BTC,81262.5,0.123,0.062,0.062,0.062,6960926,-8.8e-05,9.12
2026-09-04 00:20,ETH,ETH,2503.25,0.399,0.2,0.2,0.2,8049040,0.00125,12.9
2026-09-04 00:20,SOL,SOL,104.88499999999999,0.953,0.477,0.477,0.477,4359930,0.00125,13.45
2026-09-04 00:20,XRP,XRP,1.4551500000000002,0.687,0.344,0.344,0.344,1612754,0.00125,13.19
2026-09-04 00:20,AVAX,AVAX,7.53335,0.133,1.792,1.925,1.925,60457,0.00125,16.08
2026-09-04 00:20,LINK,LINK,11.9245,0.839,0.419,0.419,0.419,275616,0.004034,21.13
2026-09-04 00:20,LTC,LTC,51.5205,0.194,0.097,0.291,0.679,70702,0.00125,12.69
2026-09-04 00:20,ADA,ADA,0.22166000000000002,0.902,0.451,0.902,0.902,131939,0.00125,13.4
2026-09-04 00:20,DOT,DOT,0.89028,0.449,0.225,0.337,0.337,30782,0.00125,12.95
2026-09-04 00:20,UNI,UNI,6.48845,2.312,1.156,1.31,1.618,16315,0.00125,14.81
2026-09-04 00:20,AAVE,AAVE,134.67000000000002,1.485,0.743,0.743,1.485,162616,0.00125,13.99
